date,datatype,station,attributes,value
1905-02-03T00:00:00,TMAX,GHCND:USC00422721,",,6,",78
1905-02-03T00:00:00,TMIN,GHCND:USC00422721,",,6,",17
1905-02-04T00:00:00,PRCP,GHCND:USC00422721,",,6,",64
1905-02-04T00:00:00,SNOW,GHCND:USC00422721,",,6,",64
1905-02-04T00:00:00,TMAX,GHCND:USC00422721,",,6,",94
1905-02-04T00:00:00,TMIN,GHCND:USC00422721,",,6,",0
1905-02-05T00:00:00,PRCP,GHCND:USC00422721,"T,,6,",0
1905-02-05T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-02-05T00:00:00,TMAX,GHCND:USC00422721,",,6,",39
1905-02-05T00:00:00,TMIN,GHCND:USC00422721,",,6,",-11
1905-02-06T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-02-06T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-02-06T00:00:00,TMAX,GHCND:USC00422721,",,6,",78
1905-02-06T00:00:00,TMIN,GHCND:USC00422721,",,6,",0
1905-02-07T00:00:00,PRCP,GHCND:USC00422721,"T,,6,",0
1905-02-07T00:00:00,SNOW,GHCND:USC00422721,"T,,6,",0
1905-02-07T00:00:00,TMAX,GHCND:USC00422721,",,6,",67
1905-02-07T00:00:00,TMIN,GHCND:USC00422721,",,6,",-28
1905-02-08T00:00:00,PRCP,GHCND:USC00422721,",,6,",25
1905-02-08T00:00:00,SNOW,GHCND:USC00422721,",,6,",25
1905-02-08T00:00:00,TMAX,GHCND:USC00422721,",,6,",33
1905-02-08T00:00:00,TMIN,GHCND:USC00422721,",,6,",-50
1905-02-09T00:00:00,PRCP,GHCND:USC00422721,",,6,",13
1905-02-09T00:00:00,SNOW,GHCND:USC00422721,",,6,",13
1905-02-09T00:00:00,TMAX,GHCND:USC00422721,",,6,",11
1905-02-09T00:00:00,TMIN,GHCND:USC00422721,",,6,",-72
1905-02-10T00:00:00,PRCP,GHCND:USC00422721,",,6,",8
1905-02-10T00:00:00,SNOW,GHCND:USC00422721,",,6,",8
1905-02-10T00:00:00,TMAX,GHCND:USC00422721,",,6,",33
1905-02-10T00:00:00,TMIN,GHCND:USC00422721,",,6,",-17
1905-02-11T00:00:00,PRCP,GHCND:USC00422721,",,6,",5
1905-02-11T00:00:00,SNOW,GHCND:USC00422721,",,6,",5
1905-02-11T00:00:00,TMAX,GHCND:USC00422721,",,6,",17
1905-02-11T00:00:00,TMIN,GHCND:USC00422721,",,6,",-78
1905-02-12T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-02-12T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-02-12T00:00:00,TMAX,GHCND:USC00422721,",,6,",-67
1905-02-13T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-02-13T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-02-13T00:00:00,TMAX,GHCND:USC00422721,",,6,",-67
1905-02-13T00:00:00,TMIN,GHCND:USC00422721,",,6,",-217
1905-02-14T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-02-14T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-02-14T00:00:00,TMAX,GHCND:USC00422721,",,6,",17
1905-02-14T00:00:00,TMIN,GHCND:USC00422721,",,6,",-100
1905-02-15T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-02-15T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-02-15T00:00:00,TMAX,GHCND:USC00422721,",,6,",17
1905-02-15T00:00:00,TMIN,GHCND:USC00422721,",,6,",-94
1905-02-16T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-02-16T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-02-16T00:00:00,TMAX,GHCND:USC00422721,",,6,",44
1905-02-16T00:00:00,TMIN,GHCND:USC00422721,",,6,",-83
1905-02-17T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-02-17T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-02-17T00:00:00,TMAX,GHCND:USC00422721,",,6,",44
1905-02-17T00:00:00,TMIN,GHCND:USC00422721,",,6,",-72
1905-02-18T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-02-18T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-02-18T00:00:00,TMAX,GHCND:USC00422721,",,6,",50
1905-02-18T00:00:00,TMIN,GHCND:USC00422721,",,6,",-44
1905-02-19T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-02-19T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-02-19T00:00:00,TMAX,GHCND:USC00422721,",,6,",67
1905-02-19T00:00:00,TMIN,GHCND:USC00422721,",,6,",-33
1905-02-20T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-02-20T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-02-20T00:00:00,TMAX,GHCND:USC00422721,",,6,",94
1905-02-20T00:00:00,TMIN,GHCND:USC00422721,",,6,",-50
1905-02-21T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-02-21T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-02-21T00:00:00,TMAX,GHCND:USC00422721,",,6,",106
1905-02-21T00:00:00,TMIN,GHCND:USC00422721,",,6,",0
1905-02-22T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-02-22T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-02-22T00:00:00,TMAX,GHCND:USC00422721,",,6,",133
1905-02-22T00:00:00,TMIN,GHCND:USC00422721,",,6,",-11
1905-02-23T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-02-23T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-02-23T00:00:00,TMAX,GHCND:USC00422721,",,6,",139
1905-02-23T00:00:00,TMIN,GHCND:USC00422721,",,6,",-22
1905-02-24T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-02-24T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-02-24T00:00:00,TMAX,GHCND:USC00422721,",,6,",122
1905-02-24T00:00:00,TMIN,GHCND:USC00422721,",,6,",-11
1905-02-25T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-02-25T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-02-25T00:00:00,TMAX,GHCND:USC00422721,",,6,",128
1905-02-25T00:00:00,TMIN,GHCND:USC00422721,",,6,",-11
1905-02-26T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-02-26T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-02-26T00:00:00,TMAX,GHCND:USC00422721,",,6,",133
1905-02-26T00:00:00,TMIN,GHCND:USC00422721,",,6,",-22
1905-02-27T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-02-27T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-02-27T00:00:00,TMAX,GHCND:USC00422721,",,6,",133
1905-02-27T00:00:00,TMIN,GHCND:USC00422721,",,6,",-17
1905-02-28T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-02-28T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-02-28T00:00:00,TMAX,GHCND:USC00422721,",,6,",139
1905-02-28T00:00:00,TMIN,GHCND:USC00422721,",,6,",-28
1905-03-01T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-03-01T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-01T00:00:00,TMAX,GHCND:USC00422721,",,6,",128
1905-03-01T00:00:00,TMIN,GHCND:USC00422721,",,6,",-17
1905-03-02T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-03-02T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-02T00:00:00,TMAX,GHCND:USC00422721,",,6,",128
1905-03-02T00:00:00,TMIN,GHCND:USC00422721,",,6,",-28
1905-03-03T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-03-03T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-03T00:00:00,TMAX,GHCND:USC00422721,",,6,",144
1905-03-03T00:00:00,TMIN,GHCND:USC00422721,",,6,",-17
1905-03-04T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-03-04T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-04T00:00:00,TMAX,GHCND:USC00422721,",,6,",156
1905-03-04T00:00:00,TMIN,GHCND:USC00422721,",,6,",22
1905-03-05T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-03-05T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-05T00:00:00,TMAX,GHCND:USC00422721,",,6,",167
1905-03-05T00:00:00,TMIN,GHCND:USC00422721,",,6,",11
1905-03-06T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-03-06T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-06T00:00:00,TMAX,GHCND:USC00422721,",,6,",200
1905-03-06T00:00:00,TMIN,GHCND:USC00422721,",,6,",22
1905-03-07T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-03-07T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-07T00:00:00,TMAX,GHCND:USC00422721,",,6,",133
1905-03-07T00:00:00,TMIN,GHCND:USC00422721,",,6,",22
1905-03-08T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-03-08T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-08T00:00:00,TMAX,GHCND:USC00422721,",,6,",128
1905-03-08T00:00:00,TMIN,GHCND:USC00422721,",,6,",11
1905-03-09T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-03-09T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-09T00:00:00,TMAX,GHCND:USC00422721,",,6,",139
1905-03-09T00:00:00,TMIN,GHCND:USC00422721,",,6,",-28
1905-03-10T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-03-10T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-10T00:00:00,TMAX,GHCND:USC00422721,",,6,",150
1905-03-10T00:00:00,TMIN,GHCND:USC00422721,",,6,",-22
1905-03-11T00:00:00,PRCP,GHCND:USC00422721,"T,,6,",0
1905-03-11T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-11T00:00:00,TMAX,GHCND:USC00422721,",,6,",167
1905-03-11T00:00:00,TMIN,GHCND:USC00422721,",,6,",44
1905-03-12T00:00:00,PRCP,GHCND:USC00422721,",,6,",142
1905-03-12T00:00:00,SNOW,GHCND:USC00422721,",,6,",142
1905-03-12T00:00:00,TMAX,GHCND:USC00422721,",,6,",161
1905-03-12T00:00:00,TMIN,GHCND:USC00422721,",,6,",72
1905-03-13T00:00:00,PRCP,GHCND:USC00422721,",,6,",25
1905-03-13T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-13T00:00:00,TMAX,GHCND:USC00422721,",,6,",156
1905-03-13T00:00:00,TMIN,GHCND:USC00422721,",,6,",39
1905-03-14T00:00:00,PRCP,GHCND:USC00422721,",,6,",28
1905-03-14T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-14T00:00:00,TMAX,GHCND:USC00422721,",,6,",156
1905-03-14T00:00:00,TMIN,GHCND:USC00422721,",,6,",39
1905-03-15T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-03-15T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-15T00:00:00,TMAX,GHCND:USC00422721,",,6,",161
1905-03-15T00:00:00,TMIN,GHCND:USC00422721,",,6,",0
1905-03-16T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-03-16T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-16T00:00:00,TMAX,GHCND:USC00422721,",,6,",161
1905-03-16T00:00:00,TMIN,GHCND:USC00422721,",,6,",6
1905-03-17T00:00:00,PRCP,GHCND:USC00422721,",,6,",53
1905-03-17T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-17T00:00:00,TMAX,GHCND:USC00422721,",,6,",128
1905-03-17T00:00:00,TMIN,GHCND:USC00422721,",,6,",33
1905-03-18T00:00:00,PRCP,GHCND:USC00422721,",,6,",51
1905-03-18T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-18T00:00:00,TMAX,GHCND:USC00422721,",,6,",122
1905-03-18T00:00:00,TMIN,GHCND:USC00422721,",,6,",67
1905-03-19T00:00:00,PRCP,GHCND:USC00422721,",,6,",132
1905-03-19T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-19T00:00:00,TMAX,GHCND:USC00422721,",,6,",94
1905-03-19T00:00:00,TMIN,GHCND:USC00422721,",,6,",17
1905-03-20T00:00:00,PRCP,GHCND:USC00422721,",,6,",81
1905-03-20T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-20T00:00:00,TMAX,GHCND:USC00422721,",,6,",117
1905-03-20T00:00:00,TMIN,GHCND:USC00422721,",,6,",33
1905-03-21T00:00:00,PRCP,GHCND:USC00422721,",,6,",5
1905-03-21T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-21T00:00:00,TMAX,GHCND:USC00422721,",,6,",117
1905-03-21T00:00:00,TMIN,GHCND:USC00422721,",,6,",28
1905-03-22T00:00:00,PRCP,GHCND:USC00422721,",,6,",94
1905-03-22T00:00:00,SNOW,GHCND:USC00422721,",,6,",3
1905-03-22T00:00:00,TMAX,GHCND:USC00422721,",,6,",67
1905-03-22T00:00:00,TMIN,GHCND:USC00422721,",,6,",-22
1905-03-23T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-03-23T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-23T00:00:00,TMAX,GHCND:USC00422721,",,6,",106
1905-03-23T00:00:00,TMIN,GHCND:USC00422721,",,6,",-39
1905-03-24T00:00:00,PRCP,GHCND:USC00422721,",,6,",38
1905-03-24T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-24T00:00:00,TMAX,GHCND:USC00422721,",,6,",100
1905-03-24T00:00:00,TMIN,GHCND:USC00422721,",,6,",22
1905-03-25T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-03-25T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-25T00:00:00,TMAX,GHCND:USC00422721,",,6,",156
1905-03-25T00:00:00,TMIN,GHCND:USC00422721,",,6,",6
1905-03-26T00:00:00,PRCP,GHCND:USC00422721,",,6,",64
1905-03-26T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-26T00:00:00,TMAX,GHCND:USC00422721,",,6,",100
1905-03-26T00:00:00,TMIN,GHCND:USC00422721,",,6,",44
1905-03-27T00:00:00,PRCP,GHCND:USC00422721,",,6,",94
1905-03-27T00:00:00,SNOW,GHCND:USC00422721,"T,,6,",0
1905-03-27T00:00:00,TMAX,GHCND:USC00422721,",,6,",89
1905-03-27T00:00:00,TMIN,GHCND:USC00422721,",,6,",44
1905-03-28T00:00:00,PRCP,GHCND:USC00422721,",,6,",51
1905-03-28T00:00:00,SNOW,GHCND:USC00422721,",,6,",51
1905-03-28T00:00:00,TMAX,GHCND:USC00422721,",I,6,",61
1905-03-28T00:00:00,TMIN,GHCND:USC00422721,",,6,",-22
1905-03-29T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-03-29T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-29T00:00:00,TMAX,GHCND:USC00422721,",,6,",128
1905-03-29T00:00:00,TMIN,GHCND:USC00422721,",I,6,",72
1905-03-30T00:00:00,PRCP,GHCND:USC00422721,",,6,",203
1905-03-30T00:00:00,SNOW,GHCND:USC00422721,",,6,",203
1905-03-30T00:00:00,TMAX,GHCND:USC00422721,",,6,",83
1905-03-30T00:00:00,TMIN,GHCND:USC00422721,",,6,",0
1905-03-31T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-03-31T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-03-31T00:00:00,TMAX,GHCND:USC00422721,",,6,",33
1905-03-31T00:00:00,TMIN,GHCND:USC00422721,",,6,",-106
1905-04-01T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-04-01T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-01T00:00:00,TMAX,GHCND:USC00422721,",,6,",100
1905-04-01T00:00:00,TMIN,GHCND:USC00422721,",,6,",-67
1905-04-02T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-04-02T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-02T00:00:00,TMAX,GHCND:USC00422721,",,6,",122
1905-04-02T00:00:00,TMIN,GHCND:USC00422721,",,6,",0
1905-04-03T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-04-03T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-03T00:00:00,TMAX,GHCND:USC00422721,",,6,",111
1905-04-03T00:00:00,TMIN,GHCND:USC00422721,",,6,",-39
1905-04-04T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-04-04T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-04T00:00:00,TMAX,GHCND:USC00422721,",,6,",128
1905-04-04T00:00:00,TMIN,GHCND:USC00422721,",,6,",-28
1905-04-05T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-04-05T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-05T00:00:00,TMAX,GHCND:USC00422721,",,6,",178
1905-04-05T00:00:00,TMIN,GHCND:USC00422721,",,6,",-17
1905-04-06T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-04-06T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-06T00:00:00,TMAX,GHCND:USC00422721,",,6,",211
1905-04-06T00:00:00,TMIN,GHCND:USC00422721,",,6,",-6
1905-04-07T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-04-07T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-07T00:00:00,TMAX,GHCND:USC00422721,",,6,",222
1905-04-07T00:00:00,TMIN,GHCND:USC00422721,",,6,",11
1905-04-08T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-04-08T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-08T00:00:00,TMAX,GHCND:USC00422721,",,6,",217
1905-04-08T00:00:00,TMIN,GHCND:USC00422721,",,6,",44
1905-04-09T00:00:00,PRCP,GHCND:USC00422721,"T,,6,",0
1905-04-09T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-09T00:00:00,TMAX,GHCND:USC00422721,",,6,",172
1905-04-09T00:00:00,TMIN,GHCND:USC00422721,",,6,",44
1905-04-10T00:00:00,PRCP,GHCND:USC00422721,",,6,",79
1905-04-10T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-10T00:00:00,TMAX,GHCND:USC00422721,",,6,",100
1905-04-10T00:00:00,TMIN,GHCND:USC00422721,",,6,",17
1905-04-11T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-04-11T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-11T00:00:00,TMAX,GHCND:USC00422721,",,6,",89
1905-04-11T00:00:00,TMIN,GHCND:USC00422721,",,6,",-22
1905-04-12T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-04-12T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-12T00:00:00,TMAX,GHCND:USC00422721,",,6,",161
1905-04-12T00:00:00,TMIN,GHCND:USC00422721,",,6,",-6
1905-04-13T00:00:00,PRCP,GHCND:USC00422721,",,6,",13
1905-04-13T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-13T00:00:00,TMAX,GHCND:USC00422721,",,6,",183
1905-04-13T00:00:00,TMIN,GHCND:USC00422721,",,6,",0
1905-04-14T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-04-14T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-14T00:00:00,TMAX,GHCND:USC00422721,",,6,",161
1905-04-14T00:00:00,TMIN,GHCND:USC00422721,",,6,",22
1905-04-15T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-04-15T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-15T00:00:00,TMAX,GHCND:USC00422721,",,6,",200
1905-04-15T00:00:00,TMIN,GHCND:USC00422721,",,6,",6
1905-04-16T00:00:00,PRCP,GHCND:USC00422721,",,6,",89
1905-04-16T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-16T00:00:00,TMAX,GHCND:USC00422721,",,6,",167
1905-04-16T00:00:00,TMIN,GHCND:USC00422721,",,6,",61
1905-04-17T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-04-17T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-17T00:00:00,TMAX,GHCND:USC00422721,",,6,",172
1905-04-17T00:00:00,TMIN,GHCND:USC00422721,",,6,",17
1905-04-18T00:00:00,PRCP,GHCND:USC00422721,"T,,6,",0
1905-04-18T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-18T00:00:00,TMAX,GHCND:USC00422721,",,6,",200
1905-04-18T00:00:00,TMIN,GHCND:USC00422721,",,6,",28
1905-04-19T00:00:00,PRCP,GHCND:USC00422721,",,6,",114
1905-04-19T00:00:00,SNOW,GHCND:USC00422721,"T,,6,",0
1905-04-19T00:00:00,TMAX,GHCND:USC00422721,",,6,",161
1905-04-19T00:00:00,TMIN,GHCND:USC00422721,",,6,",22
1905-04-20T00:00:00,PRCP,GHCND:USC00422721,",,6,",127
1905-04-20T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-20T00:00:00,TMAX,GHCND:USC00422721,",,6,",144
1905-04-20T00:00:00,TMIN,GHCND:USC00422721,",,6,",28
1905-04-21T00:00:00,PRCP,GHCND:USC00422721,"T,,6,",0
1905-04-21T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-21T00:00:00,TMAX,GHCND:USC00422721,",,6,",189
1905-04-21T00:00:00,TMIN,GHCND:USC00422721,",,6,",28
1905-04-22T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-04-22T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-22T00:00:00,TMAX,GHCND:USC00422721,",,6,",183
1905-04-22T00:00:00,TMIN,GHCND:USC00422721,",,6,",94
1905-04-23T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-04-23T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-23T00:00:00,TMAX,GHCND:USC00422721,",,6,",183
1905-04-23T00:00:00,TMIN,GHCND:USC00422721,",,6,",78
1905-04-24T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-04-24T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-24T00:00:00,TMAX,GHCND:USC00422721,",,6,",172
1905-04-24T00:00:00,TMIN,GHCND:USC00422721,",,6,",72
1905-04-25T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-04-25T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-25T00:00:00,TMAX,GHCND:USC00422721,",,6,",211
1905-04-25T00:00:00,TMIN,GHCND:USC00422721,",,6,",44
1905-04-26T00:00:00,PRCP,GHCND:USC00422721,",,6,",107
1905-04-26T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-26T00:00:00,TMAX,GHCND:USC00422721,",,6,",211
1905-04-26T00:00:00,TMIN,GHCND:USC00422721,",,6,",72
1905-04-27T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-04-27T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-27T00:00:00,TMAX,GHCND:USC00422721,",,6,",183
1905-04-27T00:00:00,TMIN,GHCND:USC00422721,",,6,",78
1905-04-28T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-04-28T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-28T00:00:00,TMAX,GHCND:USC00422721,",,6,",172
1905-04-28T00:00:00,TMIN,GHCND:USC00422721,",,6,",22
1905-04-29T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-04-29T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-29T00:00:00,TMAX,GHCND:USC00422721,",,6,",239
1905-04-29T00:00:00,TMIN,GHCND:USC00422721,",,6,",17
1905-04-30T00:00:00,PRCP,GHCND:USC00422721,"T,,6,",0
1905-04-30T00:00:00,SNOW,GHCND:USC00422721,",,6,",0
1905-04-30T00:00:00,TMAX,GHCND:USC00422721,",,6,",233
1905-04-30T00:00:00,TMIN,GHCND:USC00422721,",,6,",33
1905-05-01T00:00:00,PRCP,GHCND:USC00422721,",,6,",38
1905-05-01T00:00:00,TMAX,GHCND:USC00422721,",,6,",172
1905-05-01T00:00:00,TMIN,GHCND:USC00422721,",,6,",33
1905-05-02T00:00:00,PRCP,GHCND:USC00422721,",,6,",137
1905-05-02T00:00:00,TMAX,GHCND:USC00422721,",,6,",128
1905-05-02T00:00:00,TMIN,GHCND:USC00422721,",,6,",33
1905-05-03T00:00:00,PRCP,GHCND:USC00422721,",,6,",137
1905-05-03T00:00:00,TMAX,GHCND:USC00422721,",,6,",106
1905-05-03T00:00:00,TMIN,GHCND:USC00422721,",,6,",11
1905-05-04T00:00:00,PRCP,GHCND:USC00422721,",,6,",3
1905-05-04T00:00:00,TMAX,GHCND:USC00422721,",,6,",144
1905-05-04T00:00:00,TMIN,GHCND:USC00422721,",,6,",17
1905-05-05T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-05-05T00:00:00,TMAX,GHCND:USC00422721,",,6,",156
1905-05-05T00:00:00,TMIN,GHCND:USC00422721,",,6,",50
1905-05-06T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-05-06T00:00:00,TMAX,GHCND:USC00422721,",,6,",189
1905-05-06T00:00:00,TMIN,GHCND:USC00422721,",,6,",33
1905-05-07T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-05-07T00:00:00,TMAX,GHCND:USC00422721,",,6,",183
1905-05-07T00:00:00,TMIN,GHCND:USC00422721,",,6,",28
1905-05-08T00:00:00,PRCP,GHCND:USC00422721,",,6,",64
1905-05-08T00:00:00,TMAX,GHCND:USC00422721,",,6,",156
1905-05-08T00:00:00,TMIN,GHCND:USC00422721,",,6,",33
1905-05-09T00:00:00,PRCP,GHCND:USC00422721,",,6,",130
1905-05-09T00:00:00,TMAX,GHCND:USC00422721,",,6,",100
1905-05-09T00:00:00,TMIN,GHCND:USC00422721,",,6,",22
1905-05-10T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1905-05-10T00:00:00,TMAX,GHCND:USC00422721,",,6,",100
1905-05-10T00:00:00,TMIN,GHCND:USC00422721,",,6,",6
1905-05-11T00:00:00,PRCP,GHCND:USC00422721,",,6,",112
1905-05-11T00:00:00,TMAX,GHCND:USC00422721,",,6,",133
1905-05-11T00:00:00,TMIN,GHCND:USC00422721,",,6,",11
1905-05-12T00:00:00,PRCP,GHCND:USC00422721,",,6,",3
1905-05-12T00:00:00,TMAX,GHCND:USC00422721,",,6,",161
1905-05-12T00:00:00,TMIN,GHCND:USC00422721,",,6,",67
1905-05-13T00:00:00,PRCP,GHCND:USC00422721,",,6,",23
1905-05-13T00:00:00,TMAX,GHCND:USC00422721,",,6,",200
