date,PRCP,SNOW,SNWD,TMAX,TMIN,attribute_PRCP,attribute_SNOW,attribute_SNWD,attribute_TMAX,attribute_TMIN
1969-04-03T00:00:00,25.0,0.0,,,,",,0,1600",",,0,",,,
1969-04-04T00:00:00,0.0,0.0,,,,",,0,1600",",,0,",,,
1969-04-05T00:00:00,0.0,0.0,,,,",,0,1600",",,0,",,,
1969-04-06T00:00:00,0.0,0.0,,,,"T,,0,1600","T,,0,",,,
1969-04-07T00:00:00,241.0,,,,,",,0,1600",,,,
1969-04-08T00:00:00,13.0,0.0,,,,",,0,1600",",,0,",,,
1969-04-09T00:00:00,0.0,0.0,,,,",,0,1600",",,0,",,,
1969-04-10T00:00:00,0.0,0.0,,,,",,0,1600",",,0,",,,
1969-04-11T00:00:00,0.0,0.0,,,,",,0,1600",",,0,",,,
1969-04-12T00:00:00,0.0,0.0,,,,",,0,1600",",,0,",,,
1969-04-13T00:00:00,0.0,0.0,,,,"T,,0,1600",",,0,",,,
1969-04-14T00:00:00,0.0,0.0,,,,"T,,0,1600",",,0,",,,
1969-04-15T00:00:00,178.0,0.0,,,,",,0,1600",",,0,",,,
1969-04-16T00:00:00,5.0,0.0,,,,",,0,1600",",,0,",,,
1969-04-17T00:00:00,0.0,0.0,,,,",,0,1600",",,0,",,,
1969-04-18T00:00:00,33.0,0.0,,,,",,0,1600",",,0,",,,
1969-04-19T00:00:00,38.0,0.0,,,,",,0,1600",",,0,",,,
1969-04-20T00:00:00,0.0,0.0,,,,",,0,1600",",,0,",,,
1969-04-21T00:00:00,0.0,0.0,,,,",,0,1600",",,0,",,,
1969-04-22T00:00:00,0.0,0.0,,,,",,0,1600",",,0,",,,
1969-04-23T00:00:00,0.0,0.0,,,,",,0,1600",",,0,",,,
1969-04-24T00:00:00,64.0,,,,,",,0,1600",,,,
1969-04-25T00:00:00,0.0,0.0,,,,",,0,1600",",,0,",,,
1969-04-26T00:00:00,51.0,0.0,,,,",,0,1600",",,0,",,,
1969-04-27T00:00:00,0.0,0.0,,,,",,0,1600",",,0,",,,
1969-04-28T00:00:00,0.0,0.0,,,,",,0,1600",",,0,",,,
1969-04-29T00:00:00,0.0,0.0,,,,",,0,1600",",,0,",,,
1969-04-30T00:00:00,0.0,0.0,,,,",,0,1600",",,0,",,,
1969-05-01T00:00:00,38.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-02T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-03T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-04T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-05T00:00:00,0.0,0.0,0.0,,,"T,,0,1600",",,0,",",,0,",,
1969-05-06T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-07T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-08T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-09T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-10T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-11T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-12T00:00:00,0.0,0.0,0.0,,,"T,,0,1600",",,0,",",,0,",,
1969-05-13T00:00:00,0.0,0.0,0.0,,,"T,,0,1600",",,0,",",,0,",,
1969-05-14T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-15T00:00:00,25.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-16T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-17T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-18T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-19T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-20T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-21T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-22T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-23T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-24T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-25T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-26T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-27T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-28T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-29T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-30T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-05-31T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-01T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-02T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-03T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-04T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-05T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-06T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-07T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-08T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-09T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-10T00:00:00,13.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-11T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-12T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-13T00:00:00,13.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-14T00:00:00,64.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-15T00:00:00,,0.0,0.0,,,,",,0,",",,0,",,
1969-06-16T00:00:00,,0.0,0.0,,,,",,0,",",,0,",,
1969-06-17T00:00:00,,0.0,0.0,,,,",,0,",",,0,",,
1969-06-18T00:00:00,,0.0,0.0,,,,",,0,",",,0,",,
1969-06-19T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-20T00:00:00,13.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-21T00:00:00,25.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-22T00:00:00,38.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-23T00:00:00,13.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-24T00:00:00,241.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-25T00:00:00,318.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-26T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-27T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-28T00:00:00,30.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-29T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-06-30T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-01T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-02T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-03T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-04T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-05T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-06T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-07T00:00:00,25.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-08T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-09T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-10T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-11T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-12T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-13T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-14T00:00:00,51.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-15T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-16T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-17T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-18T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-19T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-20T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-21T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-22T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-23T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-24T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-25T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-26T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-27T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-28T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-29T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-30T00:00:00,305.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-07-31T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-01T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-02T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-03T00:00:00,36.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-04T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-05T00:00:00,5.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-06T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-07T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-08T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-09T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-10T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-11T00:00:00,61.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-12T00:00:00,64.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-13T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-14T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-15T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-16T00:00:00,13.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-17T00:00:00,0.0,0.0,0.0,,,"T,,0,1600",",,0,",",,0,",,
1969-08-18T00:00:00,48.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-19T00:00:00,8.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-20T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-21T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-22T00:00:00,20.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-23T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-24T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-25T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-26T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-27T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-28T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-29T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-30T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-08-31T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-01T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-02T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-03T00:00:00,3.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-04T00:00:00,10.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-05T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-06T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-07T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-08T00:00:00,0.0,0.0,0.0,,,"T,,0,1600",",,0,",",,0,",,
1969-09-09T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-10T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-11T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-12T00:00:00,13.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-13T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-14T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-15T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-16T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-17T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-18T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-19T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-20T00:00:00,0.0,0.0,0.0,,,"T,,0,1600",",,0,",",,0,",,
1969-09-21T00:00:00,13.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-22T00:00:00,5.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-23T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-24T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-25T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-26T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-27T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-28T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-29T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-09-30T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-01T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-02T00:00:00,74.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-03T00:00:00,10.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-04T00:00:00,5.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-05T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-06T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-07T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-08T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-09T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-10T00:00:00,79.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-11T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-12T00:00:00,8.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-13T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-14T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-15T00:00:00,10.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-16T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-17T00:00:00,318.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-18T00:00:00,140.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-19T00:00:00,38.0,0.0,0.0,,,",,0,1600","T,,0,",",,0,",,
1969-10-20T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-21T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-22T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-23T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-24T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-25T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-26T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-27T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-28T00:00:00,127.0,0.0,0.0,,,",,0,1600","T,,0,","T,,0,",,
1969-10-29T00:00:00,56.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-30T00:00:00,8.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-10-31T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-11-01T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-11-02T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-11-03T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-11-04T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-11-05T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-11-06T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-11-07T00:00:00,13.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-11-08T00:00:00,8.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-11-09T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-11-10T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-11-11T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-11-12T00:00:00,5.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-11-13T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-11-14T00:00:00,0.0,0.0,0.0,,,",,0,1600",",,0,",",,0,",,
1969-11-15T00:00:00,0.0,0.0,0.0,,,"T,,0,1600",",,0,",",,0,",,
1969-11-16T00:00:00,203.0,,76.0,,,",,0,1600",,",,0,",,
1969-11-17T00:00:00,191.0,,381.0,,,",,0,1600",,",,0,",,
1969-11-18T00:00:00,0.0,0.0,330.0,,,",,0,1600",",,0,",",,0,",,
1969-11-19T00:00:00,0.0,0.0,254.0,,,",,0,1600",",,0,",",,0,",,
1969-11-20T00:00:00,0.0,0.0,254.0,,,",,0,1600",",,0,",",,0,",,
1969-11-21T00:00:00,0.0,0.0,203.0,,,",,0,1600",",,0,",",,0,",,
1969-11-22T00:00:00,0.0,0.0,203.0,,,",,0,1600",",,0,",",,0,",,
1969-11-23T00:00:00,0.0,0.0,203.0,,,",,0,1600",",,0,",",,0,",,
1969-11-24T00:00:00,0.0,0.0,203.0,,,",,0,1600",",,0,",",,0,",,
1969-11-25T00:00:00,0.0,0.0,203.0,,,",,0,1600",",,0,",",,0,",,
1969-11-26T00:00:00,0.0,0.0,203.0,,,",,0,1600",",,0,",",,0,",,
1969-11-27T00:00:00,0.0,0.0,203.0,,,",,0,1600",",,0,",",,0,",,
1969-11-28T00:00:00,0.0,0.0,203.0,,,",,0,1600",",,0,",",,0,",,
1969-11-29T00:00:00,0.0,0.0,152.0,,,",,0,1600",",,0,",",,0,",,
1969-11-30T00:00:00,0.0,0.0,152.0,,,",,0,1600",",,0,",",,0,",,
1969-12-01T00:00:00,0.0,0.0,152.0,,,",,0,1600",",,0,",",,0,",,
1969-12-02T00:00:00,0.0,0.0,152.0,,,",,0,1600",",,0,",",,0,",,
1969-12-03T00:00:00,0.0,0.0,152.0,,,",,0,1600",",,0,",",,0,",,
1969-12-04T00:00:00,20.0,76.0,229.0,,,",,0,1600",",,0,",",,0,",,
1969-12-05T00:00:00,0.0,0.0,229.0,,,"T,,0,1600","T,,0,",",,0,",,
1969-12-06T00:00:00,0.0,0.0,229.0,,,",,0,1600",",,0,",",,0,",,
1969-12-07T00:00:00,20.0,25.0,254.0,,,",,0,1600",",,0,",",,0,",,
1969-12-08T00:00:00,0.0,0.0,254.0,,,"T,,0,1600","T,,0,",",,0,",,
1969-12-09T00:00:00,127.0,152.0,406.0,,,",,0,1600",",,0,",",,0,",,
1969-12-10T00:00:00,89.0,102.0,508.0,,,",,0,1600",",,0,",",,0,",,
1969-12-11T00:00:00,0.0,0.0,483.0,,,",,0,1600",",,0,",",,0,",,
1969-12-12T00:00:00,0.0,0.0,406.0,,,",,0,1600",",,0,",",,0,",,
1969-12-13T00:00:00,0.0,0.0,406.0,,,",,0,1600",",,0,",",,0,",,
1969-12-14T00:00:00,0.0,0.0,406.0,,,",,0,1600",",,0,",",,0,",,
1969-12-15T00:00:00,0.0,0.0,381.0,,,",,0,1600",",,0,",",,0,",,
1969-12-16T00:00:00,0.0,0.0,381.0,,,",,0,1600",",,0,",",,0,",,
1969-12-17T00:00:00,0.0,0.0,381.0,,,",,0,1600",",,0,",",,0,",,
1969-12-18T00:00:00,0.0,0.0,381.0,,,",,0,1600",",,0,",",,0,",,
1969-12-19T00:00:00,0.0,0.0,356.0,,,",,0,1600",",,0,",",,0,",,
1969-12-20T00:00:00,64.0,0.0,356.0,,,",,0,1600",",,0,",",,0,",,
1969-12-21T00:00:00,5.0,0.0,305.0,,,",,0,1600",",,0,",",,0,",,
1969-12-22T00:00:00,109.0,0.0,203.0,,,",,0,1600",",,0,",",,0,",,
1969-12-23T00:00:00,25.0,0.0,203.0,,,",,0,1600",",,0,",",,0,",,
1969-12-24T00:00:00,140.0,102.0,305.0,,,",,0,1600",",,0,",",,0,",,
1969-12-25T00:00:00,160.0,0.0,254.0,,,",,0,1600",",,0,",",,0,",,
1969-12-26T00:00:00,279.0,152.0,406.0,,,",,0,1600",",,0,",",,0,",,
1969-12-27T00:00:00,13.0,25.0,432.0,,,",,0,1600",",,0,",",,0,",,
1969-12-28T00:00:00,0.0,0.0,432.0,,,",,0,1600",",,0,",",,0,",,
1969-12-29T00:00:00,0.0,0.0,432.0,,,",,0,1600",",,0,",",,0,",,
1969-12-30T00:00:00,0.0,0.0,432.0,,,"T,,0,1600","T,,0,",",,0,",,
1969-12-31T00:00:00,0.0,0.0,432.0,,,"T,,0,1600","T,,0,",",,0,",,
1970-01-01T00:00:00,13.0,25.0,483.0,,,",,0,1600",",,0,",",,0,",,
1970-01-02T00:00:00,0.0,0.0,457.0,,,",,0,1600",",,0,",",,0,",,
1970-01-03T00:00:00,0.0,0.0,406.0,,,",,0,1600",",,0,",",,0,",,
1970-01-04T00:00:00,0.0,0.0,406.0,,,",,0,1600",",,0,",",,0,",,
1970-01-05T00:00:00,0.0,0.0,,,,"T,,0,1600","T,,0,",,,
1970-01-06T00:00:00,0.0,0.0,,,,",,0,1600",",,0,",,,
1970-01-07T00:00:00,0.0,0.0,,,,",,0,1600",",,0,",,,
1970-01-08T00:00:00,0.0,0.0,,,,",,0,1600",",,0,",,,
1970-01-09T00:00:00,0.0,0.0,356.0,,,",,0,1600",",,0,",",,0,",,
1970-01-10T00:00:00,216.0,102.0,457.0,,,",,0,1600",",,0,",",,0,",,
1970-01-11T00:00:00,0.0,0.0,457.0,,,"T,,0,1600","T,,0,",",,0,",,
1970-01-12T00:00:00,0.0,0.0,457.0,,,"T,,0,1600","T,,0,",",,0,",,
1970-01-13T00:00:00,0.0,0.0,457.0,,,",,0,1600",",,0,",",,0,",,
1970-01-14T00:00:00,0.0,0.0,457.0,,,",,0,1600",",,0,",",,0,",,
1970-01-15T00:00:00,198.0,0.0,457.0,,,",,0,1600",",,0,",",,0,",,
1970-01-16T00:00:00,74.0,0.0,457.0,,,",,0,1600",",,0,",",,0,",,
1970-01-17T00:00:00,185.0,0.0,457.0,,,",,0,1600","T,,0,",",,0,",,
1970-01-18T00:00:00,10.0,0.0,432.0,,,",,0,1600",",,0,",",,0,",,
1970-01-19T00:00:00,0.0,0.0,406.0,,,",,0,1600",",,0,",",,0,",,
1970-01-20T00:00:00,41.0,0.0,406.0,,,",,0,1600",",,0,",",,0,",,
1970-01-21T00:00:00,13.0,0.0,381.0,,,",,0,1600",",,0,",",,0,",,
1970-01-22T00:00:00,140.0,0.0,356.0,,,",,0,1600",",,0,",",,0,",,
1970-01-23T00:00:00,0.0,0.0,330.0,,,",,0,1600",",,0,",",,0,",,
1970-01-24T00:00:00,10.0,0.0,,,,",,0,1600","T,,0,",,,
1970-01-25T00:00:00,10.0,0.0,305.0,,,",,0,1600",",,0,",",,0,",,
1970-01-26T00:00:00,0.0,0.0,305.0,,,",,0,1600",",,0,",",,0,",,
1970-01-27T00:00:00,56.0,25.0,330.0,,,",,0,1600",",,0,",",,0,",,
1970-01-28T00:00:00,43.0,76.0,406.0,,,",,0,1600",",,0,",",,0,",,
1970-01-29T00:00:00,8.0,0.0,381.0,,,",,0,1600",",,0,",",,0,",,
1970-01-30T00:00:00,0.0,0.0,,,,",,0,1600",",,0,",,,
1970-01-31T00:00:00,0.0,0.0,356.0,,,",,0,1600",",,0,",",,0,",,
1970-02-01T00:00:00,107.0,,508.0,,,",,0,1600",,",,0,",,
1970-02-02T00:00:00,8.0,,483.0,,,",,0,1600",,",,0,",,
1970-02-03T00:00:00,0.0,,432.0,,,",,0,1600",,",,0,",,
1970-02-04T00:00:00,25.0,,432.0,,,",,0,1600",,",,0,",,
1970-02-05T00:00:00,0.0,,406.0,,,",,0,1600",,",,0,",,
